step,loss
127,0.05721995234489441
128,0.07523743808269501
129,0.06914634257555008
130,0.07867364585399628
131,0.08026168495416641
132,0.07031083106994629
133,0.06567835062742233
134,0.05707845836877823
135,0.05891961231827736
136,0.0783366933465004
137,0.06775092333555222
138,0.08048855513334274
139,0.047499313950538635
140,0.06758452206850052
141,0.07156559079885483
142,0.06313684582710266
143,0.04914719983935356
144,0.06069505214691162
145,0.06593670696020126
146,0.050204887986183167
147,0.07257027179002762
148,0.07883265614509583
149,0.05006248131394386
150,0.08032097667455673
151,0.06802541017532349
152,0.06810302287340164
153,0.05424176901578903
154,0.05675674229860306
155,0.06441319733858109
156,0.04570142552256584
157,0.04893730953335762
158,0.05310586467385292
159,0.07613243907690048
160,0.06687954068183899
161,0.045026134699583054
162,0.05406180024147034
163,0.05446762219071388
164,0.0736844390630722
165,0.07751850038766861
166,0.05336707830429077
167,0.05122552439570427
168,0.053598105907440186
169,0.06898056715726852
170,0.06764977425336838
171,0.08428970724344254
172,0.05283042788505554
173,0.06793075054883957
174,0.036905717104673386
175,0.05996839329600334
176,0.07958204299211502
177,0.05758061632514
178,0.057897984981536865
179,0.05768794193863869
180,0.04732520505785942
181,0.05687101557850838
182,0.06240193918347359
183,0.0509929396212101
184,0.07123076170682907
185,0.04512476921081543
186,0.0720779150724411
187,0.05650528892874718
188,0.0567636676132679
189,0.05440862849354744
190,0.05398744344711304
191,0.05487329140305519
192,0.03434674069285393
193,0.05956876277923584
194,0.06714615225791931
195,0.04758038744330406
196,0.0863511860370636
197,0.047745481133461
198,0.053547509014606476
199,0.05761885643005371
200,0.03745085373520851
201,0.04253210127353668
202,0.04817485064268112
203,0.060864053666591644
204,0.05274737998843193
205,0.06039835512638092
206,0.050071779638528824
207,0.042868565768003464
208,0.05587288737297058
209,0.04497036710381508
210,0.05728737637400627
211,0.05401933938264847
212,0.0673694983124733
213,0.07118616998195648
214,0.05151711404323578
215,0.054285530000925064
216,0.05110393092036247
217,0.04930939897894859
218,0.055371735244989395
219,0.045930881053209305
220,0.05696878209710121
221,0.056251611560583115
222,0.055579621344804764
223,0.06761877983808517
224,0.03828492760658264
225,0.059126853942871094
226,0.04040103033185005
227,0.060907769948244095
228,0.06261590868234634
229,0.06711115688085556
230,0.047267816960811615
231,0.061427634209394455
232,0.06819697469472885
233,0.05350198596715927
234,0.05901896953582764
235,0.049235813319683075
236,0.05870579555630684
237,0.053839657455682755
238,0.07077764719724655
239,0.05663007125258446
240,0.053838495165109634
241,0.050980303436517715
242,0.061859846115112305
243,0.046012960374355316
244,0.05476683750748634
245,0.038248829543590546
246,0.04325035586953163
247,0.04667145758867264
248,0.0654892548918724
249,0.059816449880599976
250,0.07177257537841797
251,0.05049348250031471
252,0.06428693234920502
253,0.061158839613199234
254,0.06567320227622986
255,0.07378105819225311
256,0.049790158867836
257,0.058835845440626144
258,0.05663169547915459
259,0.043376874178647995
260,0.05057430639863014
261,0.044372741132974625
262,0.0495634451508522
263,0.05739101022481918
264,0.05025884136557579
265,0.076631098985672
266,0.056913189589977264
267,0.05039258673787117
268,0.05657818168401718
269,0.052534934133291245
270,0.06837916374206543
271,0.06298734247684479
272,0.06620775908231735
273,0.05837186798453331
274,0.07810866832733154
275,0.047923944890499115
276,0.0628156065940857
277,0.0662887841463089
278,0.056528445333242416
279,0.054815806448459625
280,0.04397870600223541
281,0.0547923818230629
282,0.0453718900680542
283,0.05595947802066803
284,0.058987751603126526
285,0.061209872364997864
286,0.06982635706663132
287,0.05597050115466118
288,0.04759407788515091
289,0.04809141531586647
290,0.04010331630706787
291,0.054097242653369904
292,0.031398188322782516
293,0.04780288413167
294,0.04987510293722153
295,0.03744745999574661
296,0.042143139988183975
297,0.05773433297872543
298,0.06622414290904999
299,0.04877276346087456
300,0.053147606551647186
301,0.04740183427929878
302,0.05045808479189873
303,0.05163919925689697
304,0.048414889723062515
305,0.04647074639797211
306,0.07110853493213654
307,0.04878789559006691
308,0.06310663372278214
309,0.04617144539952278
310,0.04506847634911537
311,0.0308826994150877
312,0.05779260769486427
313,0.05096287652850151
314,0.04185274988412857
315,0.04860687255859375
316,0.042517270892858505
317,0.0467764288187027
318,0.061020031571388245
319,0.06178390607237816
320,0.05391008034348488
321,0.04647262766957283
322,0.04586450010538101
323,0.0481017641723156
324,0.05205879732966423
325,0.050273388624191284
326,0.03942425176501274
327,0.05483773723244667
328,0.049249306321144104
329,0.043512746691703796
330,0.04562617093324661
331,0.06089452654123306
332,0.04952384904026985
333,0.047580767422914505
334,0.06481962651014328
335,0.057086456567049026
336,0.04351743683218956
337,0.04202704504132271
338,0.04680098220705986
339,0.051852233707904816
340,0.0428328663110733
341,0.05285177752375603
342,0.04577226936817169
343,0.053360715508461
344,0.05722600594162941
345,0.06845225393772125
346,0.06439007818698883
347,0.047466736286878586
348,0.06053446605801582
349,0.05174664035439491
350,0.05772827938199043
351,0.051476575434207916
352,0.05482526496052742
353,0.04894347861409187
354,0.04475017264485359
355,0.0411849319934845
356,0.03775658458471298
357,0.04922224581241608
358,0.04921410605311394
359,0.05443938449025154
360,0.04946840927004814
361,0.04103315994143486
362,0.04796751216053963
363,0.054345469921827316
364,0.04340113326907158
365,0.046060267835855484
366,0.045441802591085434
367,0.06514625251293182
368,0.04190167412161827
369,0.05120029300451279
370,0.04828590154647827
371,0.051837749779224396
372,0.07760562747716904
373,0.05370189622044563
374,0.042114339768886566
375,0.05129329115152359
376,0.051080960780382156
377,0.053689684718847275
378,0.0564446821808815
379,0.050416842103004456
380,0.033742159605026245
381,0.04147954657673836
382,0.035942547023296356
383,0.05741225183010101
384,0.0438421294093132
385,0.05392111465334892
386,0.03142924979329109
387,0.04895409569144249
388,0.05205162242054939
389,0.03931106626987457
390,0.043729718774557114
391,0.050534188747406006
392,0.07246425002813339
393,0.04101106896996498
394,0.07217264920473099
395,0.04725009948015213
396,0.049061957746744156
397,0.037950299680233
398,0.037905849516391754
399,0.06428778916597366
400,0.03898833319544792
401,0.04938378930091858
402,0.03848399966955185
403,0.04813293367624283
404,0.053883638232946396
405,0.06744452565908432
406,0.059329789131879807
407,0.04414369538426399
408,0.05626338720321655
409,0.05828622728586197
410,0.05983014032244682
411,0.04428163915872574
412,0.04278789460659027
413,0.053823694586753845
414,0.04909221827983856
415,0.052278779447078705
416,0.05202290415763855
417,0.046157125383615494
418,0.033574581146240234
419,0.041849538683891296
420,0.05434176325798035
421,0.052846211940050125
422,0.051334161311388016
423,0.04030602425336838
424,0.055579185485839844
425,0.04465562477707863
426,0.036529842764139175
427,0.06300659477710724
428,0.05779314041137695
429,0.05930399149656296
430,0.05095282196998596
431,0.04104360193014145
432,0.03936830163002014
433,0.061812274158000946
434,0.04566459357738495
435,0.059964023530483246
436,0.038530707359313965
437,0.05855804309248924
438,0.034965451806783676
439,0.05680231377482414
440,0.049973033368587494
441,0.06377801299095154
442,0.05145962908864021
443,0.04961446672677994
444,0.04507119208574295
445,0.049721043556928635
446,0.047124531120061874
447,0.037706341594457626
448,0.04513963311910629
449,0.044684916734695435
450,0.037939123809337616
451,0.05860269069671631
452,0.042421966791152954
453,0.06127722188830376
454,0.05317610129714012
455,0.042829934507608414
456,0.05635484308004379
457,0.050195492804050446
458,0.03991120308637619
459,0.05567023158073425
460,0.048434820026159286
461,0.054040685296058655
462,0.03520333021879196
463,0.053380634635686874
464,0.04580283910036087
465,0.03915295749902725
466,0.05058683454990387
467,0.05054755136370659
468,0.040215764194726944
469,0.045861490070819855
470,0.04047783091664314
471,0.058000802993774414
472,0.049410197883844376
473,0.03912772610783577
474,0.040642768144607544
475,0.05608556419610977
476,0.03337985277175903
477,0.041814614087343216
478,0.03726077452301979
479,0.044662680476903915
480,0.05817960575222969
481,0.055449794977903366
482,0.03496266156435013
483,0.06315584480762482
484,0.057865843176841736
485,0.04472979158163071
486,0.04686738923192024
487,0.057567548006772995
488,0.04276430234313011
489,0.046866416931152344
490,0.03414047509431839
491,0.05728548392653465
492,0.06673561781644821
493,0.05388295650482178
494,0.0389559306204319
495,0.048001229763031006
496,0.04770401865243912
497,0.05089770257472992
498,0.05145961791276932
499,0.04024228826165199
500,0.04100566729903221
501,0.05421872064471245
502,0.04799863323569298
503,0.06005281209945679
504,0.052555229514837265
505,0.05329539626836777
506,0.051229193806648254
507,0.04657186195254326
508,0.05611317232251167
509,0.0480169914662838
510,0.04738287255167961
511,0.03486930951476097
512,0.03627222776412964
513,0.07238179445266724
514,0.047699056565761566
515,0.0431378036737442
516,0.038406360894441605
517,0.05869540572166443
518,0.03310035541653633
519,0.053697213530540466
520,0.060038771480321884
521,0.053629595786333084
522,0.057534173130989075
523,0.03538459166884422
524,0.052615951746702194
525,0.03878564015030861
526,0.05249616876244545
527,0.050484392791986465
528,0.03679870069026947
529,0.05123581737279892
530,0.046684131026268005
531,0.04862483963370323
532,0.052685681730508804
533,0.04731179028749466
534,0.06070825085043907
535,0.04513582959771156
536,0.04639781266450882
537,0.04008102044463158
538,0.054082684218883514
539,0.05631253123283386
540,0.04958479478955269
541,0.044878315180540085
542,0.04410395398736
543,0.042594436556100845
544,0.049572061747312546
545,0.04987000301480293
546,0.04278196394443512
547,0.04814154654741287
548,0.05055451765656471
549,0.03840236738324165
550,0.04812197759747505
551,0.06087493151426315
552,0.053148556500673294
553,0.04117709770798683
554,0.05124976485967636
555,0.04541817307472229
556,0.046289365738630295
557,0.05352253094315529
558,0.038989223539829254
559,0.04838040471076965
560,0.05212056264281273
561,0.04446308687329292
562,0.040224943310022354
563,0.05299584940075874
564,0.043977536261081696
565,0.04256339743733406
566,0.05929940566420555
567,0.059804826974868774
568,0.056375209242105484
569,0.050129324197769165
570,0.05051582679152489
571,0.052840009331703186
572,0.04084005951881409
573,0.04245125874876976
574,0.04354900121688843
575,0.03597557172179222
576,0.0348808579146862
577,0.044441692531108856
578,0.04266726225614548
579,0.03987749665975571
580,0.035311631858348846
581,0.044611621648073196
582,0.06238459423184395
583,0.047789622098207474
584,0.03373691067099571
585,0.03787561133503914
586,0.04979453235864639
587,0.048303257673978806
588,0.02231338433921337
589,0.045689232647418976
590,0.03839602693915367
591,0.03958236053586006
592,0.051934465765953064
593,0.041272230446338654
594,0.04629278928041458
595,0.0394931435585022
596,0.051103513687849045
597,0.041230108588933945
598,0.03588511422276497
599,0.037551864981651306
600,0.043047331273555756
601,0.03611985221505165
602,0.04304290562868118
603,0.032971207052469254
604,0.05499635264277458
605,0.03608867526054382
606,0.05120079591870308
607,0.045584745705127716
608,0.04759548231959343
609,0.0587020218372345
610,0.04283778369426727
611,0.0447707362473011
612,0.03904983028769493
613,0.048315953463315964
614,0.04768192395567894
615,0.03656385838985443
616,0.04141172394156456
617,0.058854300528764725
618,0.0553751066327095
619,0.04820174351334572
620,0.04246478155255318
621,0.039105698466300964
622,0.05951355770230293
623,0.05441436916589737
624,0.044149406254291534
625,0.03290488198399544
626,0.04870971292257309
627,0.04571831226348877
628,0.05108409747481346
629,0.029662923887372017
630,0.037712883204221725
631,0.043428823351860046
632,0.04501110687851906
633,0.04122849181294441
634,0.04760733246803284
635,0.032221950590610504
636,0.042147208005189896
637,0.04138041287660599
638,0.04574117809534073
639,0.025743985548615456
640,0.05311082303524017
641,0.04297766461968422
642,0.04227134957909584
643,0.052098605781793594
644,0.04804900288581848
645,0.048018649220466614
646,0.02901826612651348
647,0.05583178997039795
648,0.044877562671899796
649,0.04105563089251518
650,0.04314448684453964
651,0.04663562774658203
652,0.036496661603450775
653,0.03152826800942421
654,0.06006532534956932
655,0.054160069674253464
656,0.039564743638038635
657,0.02980044297873974
658,0.04284147173166275
659,0.051126010715961456
660,0.041232410818338394
661,0.05516109615564346
662,0.03710799291729927
663,0.043269988149404526
664,0.04034264758229256
665,0.04151620715856552
666,0.04510359838604927
667,0.04888937994837761
668,0.029566898941993713
669,0.03741264343261719
670,0.03841529041528702
671,0.04131370410323143
672,0.043131932616233826
673,0.04254462197422981
674,0.03854689374566078
675,0.035158202052116394
676,0.06230931729078293
677,0.05162516236305237
678,0.046995170414447784
679,0.04709919914603233
680,0.04446221888065338
681,0.04335656389594078
682,0.03546622395515442
683,0.04574758931994438
684,0.03801610320806503
685,0.03472867235541344
686,0.044150032103061676
687,0.038839466869831085
688,0.039742350578308105
689,0.047080013900995255
690,0.03813464194536209
691,0.0435427650809288
692,0.04678606241941452
693,0.03885190188884735
694,0.0460733138024807
695,0.04082174599170685
696,0.03511323779821396
697,0.04416816309094429
698,0.047513581812381744
699,0.03638441860675812
700,0.03418949246406555
701,0.041536010801792145
702,0.04286053776741028
703,0.04413759335875511
704,0.04125235974788666
705,0.04786064103245735
706,0.0603121817111969
707,0.04843011125922203
708,0.03540727123618126
709,0.04176444187760353
710,0.05749337002635002
711,0.056737519800662994
712,0.04211851954460144
713,0.04031214118003845
714,0.05629434436559677
715,0.052825555205345154
716,0.04491905868053436
717,0.033424440771341324
718,0.04765907675027847
719,0.05492034927010536
720,0.04665233567357063
721,0.0497591532766819
722,0.03683566302061081
723,0.043130017817020416
724,0.048414357006549835
725,0.041160326451063156
726,0.03925483301281929
727,0.04664205014705658
728,0.05864855647087097
729,0.05195137858390808
730,0.04336310178041458
731,0.04334723949432373
732,0.045302215963602066
733,0.04460524022579193
734,0.05085621029138565
735,0.03343569487333298
736,0.04604322835803032
737,0.054677873849868774
738,0.04163750261068344
739,0.051109232008457184
740,0.03801894187927246
741,0.04357234388589859
742,0.0356864258646965
743,0.05231670290231705
744,0.04369033873081207
745,0.040921010076999664
746,0.040225110948085785
747,0.043621793389320374
748,0.06831549853086472
749,0.04330620542168617
750,0.04698491841554642
751,0.040244851261377335
752,0.04491262882947922
753,0.04253862425684929
754,0.038588181138038635
755,0.04098274186253548
756,0.04271190986037254
757,0.046043094247579575
758,0.04464580863714218
759,0.03483359143137932
760,0.03779786080121994
761,0.034119464457035065
762,0.046360746026039124
763,0.05683960020542145
764,0.042086463421583176
765,0.04144415631890297
766,0.03232492133975029
767,0.04196310415863991
768,0.05044734105467796
769,0.04384033754467964
770,0.039427757263183594
771,0.05057322233915329
772,0.04485854133963585
773,0.056931272149086
774,0.04570620134472847
775,0.0402238592505455
776,0.04213659092783928
777,0.04577651619911194
778,0.037235647439956665
779,0.04255257919430733
780,0.03410991281270981
781,0.04960238188505173
782,0.04196035489439964
783,0.03518066182732582
784,0.039003316313028336
785,0.04177716374397278
786,0.045458052307367325
787,0.038298629224300385
788,0.040644071996212006
789,0.05334150418639183
790,0.038938939571380615
791,0.04206894338130951
792,0.04112585633993149
793,0.04879054054617882
794,0.05250757932662964
795,0.03294695168733597
796,0.050793956965208054
797,0.040275488048791885
798,0.04807873070240021
799,0.03728200122714043
800,0.04415758699178696
801,0.043633341789245605
802,0.030392726883292198
803,0.05066945403814316
804,0.041024286299943924
805,0.03723197802901268
806,0.04708518832921982
807,0.04044823721051216
808,0.06829677522182465
809,0.030972585082054138
810,0.038817621767520905
811,0.046541184186935425
812,0.04642976075410843
813,0.038603369146585464
814,0.039615750312805176
815,0.046488430351018906
816,0.04042363539338112
817,0.028092587366700172
818,0.034232668578624725
819,0.05003450810909271
820,0.031911078840494156
821,0.03250366449356079
822,0.03808620944619179
823,0.031182896345853806
824,0.044670168310403824
825,0.039068590849637985
826,0.03095860406756401
827,0.045765798538923264
828,0.045050621032714844
829,0.03201073780655861
830,0.06086425855755806
831,0.04917974770069122
832,0.029756244271993637
833,0.03683309629559517
834,0.037210941314697266
835,0.037797704339027405
836,0.048573579639196396
837,0.04158764332532883
838,0.0513373427093029
839,0.04463455453515053
840,0.04350397363305092
841,0.04923350736498833
842,0.03360867500305176
843,0.04954333230853081
844,0.0354606918990612
845,0.03943529725074768
846,0.04076739773154259
847,0.04322206601500511
848,0.039557263255119324
849,0.04817434027791023
850,0.04806048423051834
851,0.045873310416936874
852,0.03253014013171196
853,0.04454560950398445
854,0.03332991525530815
855,0.049842074513435364
856,0.05818139761686325
857,0.044499240815639496
858,0.06269550323486328
859,0.037470780313014984
860,0.045601144433021545
861,0.036390382796525955
862,0.03851016238331795
863,0.04321286082267761
864,0.03437113016843796
865,0.03663158416748047
866,0.03718927875161171
867,0.052977241575717926
868,0.03481733426451683
869,0.036040544509887695
870,0.05226349085569382
871,0.030436739325523376
872,0.04856934770941734
873,0.048710741102695465
874,0.04323296621441841
875,0.048187751322984695
876,0.059023674577474594
877,0.032613251358270645
878,0.051845528185367584
879,0.041929274797439575
880,0.044180192053318024
881,0.044986121356487274
882,0.04281267151236534
883,0.02942134439945221
884,0.02885238453745842
885,0.02990158461034298
886,0.05408940091729164
887,0.046845775097608566
888,0.07286196202039719
889,0.03234166279435158
890,0.047004930675029755
891,0.03288095444440842
892,0.03706908971071243
893,0.054099805653095245
894,0.039438873529434204
895,0.04046923294663429
896,0.03439566120505333
897,0.038373347371816635
898,0.054972510784864426
899,0.045336246490478516
900,0.04677890986204147
901,0.04449617490172386
902,0.050627920776605606
903,0.04099788889288902
904,0.030505778267979622
905,0.052400317043066025
906,0.041062355041503906
907,0.047951873391866684
908,0.036971695721149445
909,0.04756978899240494
910,0.05244921147823334
911,0.05067708343267441
912,0.03735378757119179
913,0.032746609300374985
914,0.03753768652677536
915,0.039718661457300186
916,0.04566425085067749
917,0.04891632869839668
918,0.04785596951842308
919,0.04447438567876816
920,0.059521228075027466
921,0.040678076446056366
922,0.04245808720588684
923,0.04184785112738609
924,0.03674402832984924
925,0.0409090556204319
926,0.04600485786795616
927,0.04652960225939751
928,0.05145764723420143
929,0.0429256409406662
930,0.034212760627269745
931,0.04310613498091698
932,0.0516674742102623
933,0.0426289401948452
934,0.04207373037934303
935,0.04360393434762955
936,0.03863869234919548
937,0.028640106320381165
938,0.0471225269138813
939,0.038730423897504807
940,0.05443950369954109
941,0.0534336231648922
942,0.05257159844040871
943,0.04606074094772339
944,0.03998773545026779
945,0.03596843034029007
946,0.04542557895183563
947,0.042926125228405
948,0.042459916323423386
949,0.04349527880549431
950,0.03318660333752632
951,0.0335143618285656
952,0.044084884226322174
953,0.03444751352071762
954,0.042253460735082626
955,0.03914003446698189
956,0.024920044466853142
957,0.05590885505080223
958,0.05332457274198532
959,0.05371097847819328
960,0.03755170479416847
961,0.047286637127399445
962,0.04134177044034004
963,0.034195609390735626
964,0.04680965840816498
965,0.046777889132499695
966,0.034583624452352524
967,0.04972965642809868
968,0.033960457891225815
969,0.034379832446575165
970,0.0478934645652771
971,0.04258013516664505
972,0.043135903775691986
973,0.035287197679281235
974,0.04692579805850983
975,0.03831863030791283
976,0.05110620707273483
977,0.04835423454642296
978,0.04600890725851059
979,0.04779836907982826
980,0.050348374992609024
981,0.034617505967617035
982,0.03707551956176758
983,0.025815237313508987
984,0.04981323704123497
985,0.0526513010263443
986,0.0412125289440155
987,0.05388540029525757
988,0.033976346254348755
989,0.030741620808839798
990,0.03838997706770897
991,0.04686710238456726
992,0.03458017483353615
993,0.03791185840964317
994,0.0434536449611187
995,0.0397244468331337
996,0.034730423241853714
997,0.047400571405887604
998,0.03884191811084747
999,0.05183270573616028
1000,0.05448316037654877
1001,0.03856812044978142
1002,0.02762041799724102
1003,0.036811381578445435
1004,0.045210301876068115
1005,0.061859868466854095
1006,0.04002520442008972
1007,0.03666633740067482
1008,0.03880971297621727
1009,0.048734623938798904
1010,0.06328872591257095
1011,0.0455327108502388
1012,0.047686975449323654
1013,0.05079861357808113
1014,0.0593186691403389
1015,0.03360344469547272
1016,0.045229654759168625
1017,0.043469205498695374
1018,0.04784958437085152
1019,0.03493865951895714
1020,0.03904643654823303
1021,0.049778684973716736
1022,0.04780526086688042
1023,0.04992298409342766
1024,0.031697314232587814
1025,0.03458387032151222
1026,0.04224180057644844
1027,0.0393185019493103
1028,0.0564207062125206
1029,0.028552010655403137
1030,0.03389555588364601
1031,0.036397941410541534
1032,0.048310860991477966
1033,0.038243114948272705
1034,0.042757850140333176
1035,0.039871152490377426
1036,0.039740439504384995
1037,0.04013935476541519
1038,0.03830351680517197
1039,0.04333661496639252
1040,0.051700152456760406
1041,0.05137265846133232
1042,0.03724613040685654
1043,0.032693177461624146
1044,0.029458925127983093
1045,0.035366371273994446
1046,0.04334893450140953
1047,0.04340728744864464
1048,0.04320096969604492
1049,0.04027498513460159
1050,0.05155625939369202
1051,0.04893454164266586
1052,0.06000702455639839
1053,0.04700443521142006
1054,0.04529039189219475
1055,0.04419194161891937
1056,0.04927234724164009
1057,0.041366711258888245
1058,0.034018076956272125
1059,0.050182975828647614
1060,0.03675596043467522
1061,0.05634671822190285
1062,0.04056910052895546
1063,0.0464315228164196
1064,0.045482087880373
1065,0.04172156751155853
1066,0.04477989301085472
1067,0.038601938635110855
1068,0.03509911522269249
1069,0.033143382519483566
1070,0.04058448597788811
1071,0.05011260509490967
1072,0.0340677946805954
1073,0.051245491951704025
1074,0.03425733000040054
1075,0.045062657445669174
1076,0.04733801260590553
1077,0.04355723410844803
1078,0.034373823553323746
1079,0.03877147659659386
1080,0.03295862674713135
1081,0.03152190521359444
1082,0.04650908336043358
1083,0.03426850214600563
1084,0.030321260914206505
1085,0.047264184802770615
1086,0.04845331236720085
1087,0.03681004047393799
1088,0.04167112335562706
1089,0.03891032189130783
1090,0.042487114667892456
1091,0.037004515528678894
1092,0.046136751770973206
1093,0.04862126335501671
1094,0.032898083329200745
1095,0.0315527506172657
1096,0.03827160224318504
1097,0.05185876414179802
1098,0.045973893254995346
1099,0.032668955624103546
1100,0.04294702783226967
1101,0.042891666293144226
1102,0.04684307053685188
1103,0.044657230377197266
1104,0.03752851486206055
1105,0.031526897102594376
1106,0.037841614335775375
1107,0.04290143772959709
1108,0.055379919707775116
1109,0.045517269521951675
1110,0.041781190782785416
1111,0.04895266145467758
1112,0.03894263878464699
1113,0.06160225719213486
1114,0.03822880610823631
1115,0.05680646002292633
1116,0.040187109261751175
1117,0.032539959996938705
1118,0.03785135969519615
1119,0.04296719282865524
1120,0.05606551095843315
1121,0.05351448804140091
1122,0.04201660677790642
1123,0.04143521189689636
1124,0.03332522511482239
1125,0.03880805894732475
1126,0.03615857660770416
1127,0.038908593356609344
1128,0.043492384254932404
1129,0.03675832226872444
1130,0.05516447126865387
1131,0.04518524929881096
1132,0.045031167566776276
1133,0.042435310781002045
1134,0.058875277638435364
1135,0.03088594786822796
1136,0.05217897891998291
1137,0.032647933810949326
1138,0.03686091676354408
1139,0.03925396502017975
1140,0.04962451010942459
1141,0.03946389630436897
1142,0.04724026471376419
1143,0.04192698746919632
1144,0.044648803770542145
1145,0.03771372511982918
1146,0.033469781279563904
1147,0.03662915527820587
1148,0.05143521726131439
1149,0.03979745879769325
1150,0.04397358000278473
1151,0.048564471304416656
1152,0.045177701860666275
1153,0.05461892858147621
1154,0.035659682005643845
1155,0.03490868955850601
1156,0.04091067984700203
1157,0.04639182612299919
1158,0.03368328511714935
1159,0.04370899870991707
1160,0.05504591017961502
1161,0.03821427747607231
1162,0.04685346782207489
1163,0.055278513580560684
1164,0.04651857912540436
1165,0.03177983686327934
1166,0.05311986431479454
1167,0.03478740528225899
1168,0.03813428059220314
1169,0.032541319727897644
1170,0.03745674714446068
1171,0.054398346692323685
1172,0.04182496294379234
1173,0.029427053406834602
1174,0.03520243987441063
1175,0.038495808839797974
1176,0.045278843492269516
1177,0.0456942580640316
1178,0.03956066071987152
1179,0.04032644256949425
1180,0.04272858053445816
1181,0.046261534094810486
1182,0.04903832823038101
1183,0.04470062255859375
1184,0.04345329850912094
1185,0.046568673104047775
1186,0.03535061329603195
1187,0.04127437621355057
1188,0.0356583409011364
1189,0.034284260123968124
1190,0.04255688935518265
1191,0.05904645100235939
1192,0.034794557839632034
1193,0.03410232067108154
1194,0.03929459676146507
1195,0.03298715502023697
1196,0.04359256848692894
1197,0.0391116589307785
1198,0.037148844450712204
1199,0.038813743740320206
1200,0.036038778722286224
1201,0.0468551367521286
1202,0.061115194112062454
1203,0.046883475035429
1204,0.03566432744264603
1205,0.045683588832616806
1206,0.04573974758386612
1207,0.04883577302098274
1208,0.038026362657547
1209,0.03474104404449463
1210,0.044284380972385406
1211,0.039037927985191345
1212,0.03583303093910217
1213,0.03841341286897659
1214,0.04254203662276268
1215,0.0459834486246109
1216,0.037190407514572144
1217,0.035074591636657715
1218,0.044287875294685364
1219,0.039971157908439636
1220,0.045576512813568115
1221,0.04518217220902443
1222,0.03841395303606987
1223,0.03267652913928032
1224,0.03364528343081474
1225,0.04392274469137192
1226,0.055952440947294235
1227,0.03570950776338577
1228,0.043401964008808136
1229,0.05158313363790512
1230,0.030545750632882118
1231,0.039297815412282944
1232,0.03730510547757149
1233,0.038304321467876434
1234,0.04743454232811928
1235,0.03928915038704872
1236,0.037732381373643875
1237,0.046019330620765686
1238,0.03723739832639694
1239,0.047613512724637985
1240,0.03863653168082237
1241,0.0355629064142704
1242,0.037505220621824265
1243,0.03104943037033081
1244,0.03566055744886398
1245,0.051298607140779495
1246,0.03716352581977844
1247,0.05106304958462715
1248,0.03705441579222679
1249,0.040220435708761215
1250,0.04170255362987518
